r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22,r_23,r_24,r_25,r_26,r_27,r_28,r_29,r_30,r_31,r_32,r_33,r_34,r_35,r_36,r_37
0.6357222,0.6788536,0.6702974,0.6812953,0.6974199,0.6847598,0.6866575,0.6931533,0.6972641,0.6838934,0.6766039,0.6975191,0.6888533,0.6806317,0.6686266,0.6881804,0.6639356,0.6809994,0.6766876,0.6714558,0.6709122,0.677907,0.6695576,0.6705045,0.6759532,0.6816021,0.6713196,0.6844304,0.7068478,0.6909309,0.7039307,0.6841991,0.7015876,0.6720192,0.6808742,0.68332,0.6811961,0.6945785
0.6359782,0.6792377,0.6715746,0.6814832,0.6977426,0.6847598,0.6876442,0.6931533,0.69743,0.6844752,0.6766039,0.6999679,0.68916,0.6813713,0.6695337,0.6886267,0.6644325,0.6830756,0.6797201,0.6714558,0.6712839,0.678925,0.6696746,0.6705095,0.6760333,0.6816021,0.6713345,0.6854659,0.7087252,0.6921092,0.7039307,0.6841991,0.7019459,0.6728467,0.6810348,0.6836368,0.6812911,0.6988708
0.6360255,0.6808849,0.6739408,0.6828339,0.6997131,0.6859124,0.6881391,0.6968303,0.6976704,0.6844752,0.6768222,0.7000778,0.6893594,0.6830227,0.6695337,0.688707,0.6647648,0.6835639,0.6813167,0.6721287,0.6712913,0.678925,0.6696746,0.6705953,0.6760333,0.685799,0.6741513,0.6871822,0.7087252,0.6921092,0.7065794,0.6877964,0.7021226,0.6734499,0.681212,0.6849035,0.6821559,0.699076
0.6370427,0.6811461,0.6739408,0.6861502,0.6997131,0.6923187,0.6911027,0.6993776,0.6999757,0.684879,0.6768222,0.7000778,0.6906049,0.6837024,0.6698765,0.6915922,0.6648642,0.6838386,0.6815504,0.6724731,0.6717357,0.6803264,0.6696958,0.6707129,0.6776418,0.6864202,0.674278,0.6881156,0.7095702,0.6949778,0.7084923,0.6896668,0.7043914,0.673548,0.6819997,0.6850959,0.6846195,0.700985
0.6372655,0.6812302,0.6758291,0.6861502,0.7004009,0.6926037,0.6911143,0.7011902,0.6999757,0.6855403,0.6772449,0.7038184,0.6906049,0.686298,0.669922,0.6923904,0.6649151,0.683852,0.6815504,0.6739116,0.6719579,0.6803264,0.6706692,0.6722752,0.6776716,0.6872773,0.6748931,0.6885405,0.7115639,0.6971009,0.7149423,0.6917667,0.7066667,0.673981,0.6855336,0.6850959,0.6846195,0.7038529
0.6378956,0.6823687,0.6763146,0.6875259,0.7028851,0.6953663,0.691587,0.7035137,0.7000698,0.6855403,0.6792475,0.7048498,0.6915789,0.6863026,0.6703361,0.6925234,0.6649151,0.683852,0.6820776,0.6741642,0.6722139,0.6832205,0.6712591,0.6726156,0.6789145,0.6890484,0.6749245,0.6887393,0.7123942,0.6995494,0.7149423,0.6931366,0.7066816,0.6747738,0.6863459,0.6874599,0.6847818,0.7067021
0.6380355,0.6823687,0.6769292,0.6881459,0.7032003,0.6959982,0.691587,0.70597,0.7016503,0.6870978,0.6801614,0.7063076,0.6937489,0.6863026,0.6706393,0.6932049,0.6654723,0.6876553,0.6830287,0.6741642,0.6727269,0.6833413,0.6713261,0.6731693,0.6800799,0.6906504,0.6757615,0.6900035,0.7128606,0.7006974,0.7152335,0.6955789,0.7076065,0.6749373,0.6875998,0.6875876,0.6847818,0.7072776
0.6384565,0.6830786,0.6781449,0.6881459,0.7032003,0.7012779,0.6916051,0.70597,0.7097818,0.6870978,0.6804532,0.7073256,0.6955936,0.6882792,0.6723946,0.6937414,0.6654723,0.6882343,0.6854233,0.6773566,0.6729639,0.6833413,0.6719831,0.6733811,0.6807226,0.6906504,0.6761735,0.6907519,0.7128606,0.7015961,0.7152335,0.6955789,0.7076065,0.6770291,0.6879528,0.6886176,0.6855424,0.7084474
0.6385074,0.6854351,0.6781449,0.6881541,0.7094573,0.7012779,0.6916051,0.7130716,0.7115583,0.6873666,0.6812763,0.7074722,0.6960032,0.6882814,0.6736423,0.6937414,0.6655187,0.6892229,0.687462,0.6786321,0.6736868,0.6843842,0.6729754,0.6744824,0.6820969,0.6909158,0.6765159,0.691203,0.7162261,0.7031577,0.7165121,0.6957034,0.7081832,0.6776181,0.6882507,0.6918149,0.6873897,0.7124595
0.6385074,0.6854351,0.6816332,0.6902674,0.7102889,0.7018845,0.6921918,0.7130716,0.7115583,0.6877106,0.6834785,0.7113065,0.6967253,0.6893232,0.6741007,0.6937591,0.6680071,0.6897746,0.6880703,0.67952,0.6736868,0.686067,0.6736188,0.6744824,0.6831986,0.6909562,0.6777505,0.6927512,0.7171486,0.7031577,0.7232018,0.6976424,0.711964,0.6779543,0.6885676,0.6945706,0.6873897,0.7157545
0.6387173,0.6860361,0.6818393,0.6902674,0.7126042,0.7045059,0.6921918,0.7160433,0.7156763,0.6883923,0.6834785,0.7129496,0.6970248,0.6893232,0.6762621,0.6957392,0.6680343,0.6898767,0.6923291,0.6798144,0.6738922,0.6863286,0.6764227,0.6750621,0.6834309,0.6919835,0.6781051,0.6959678,0.7194522,0.7060457,0.7232018,0.7000925,0.711964,0.6790247,0.6890223,0.6977986,0.6890214,0.7164194
0.6387413,0.6863064,0.6818393,0.6912872,0.7135233,0.7045618,0.6947898,0.7160433,0.7193488,0.6883923,0.6849923,0.7129496,0.697807,0.6903037,0.6782636,0.6971729,0.6688166,0.6900646,0.6931188,0.6798309,0.6748688,0.686781,0.6769335,0.6777107,0.6834309,0.6929064,0.6781808,0.6972483,0.7228744,0.710029,0.7243237,0.7041958,0.7177628,0.6809146,0.6890223,0.6977986,0.6890214,0.7164194
0.6389396,0.6889879,0.6825541,0.6912872,0.7147392,0.7045618,0.6995438,0.716697,0.7255787,0.6902141,0.6852253,0.7137934,0.6979415,0.6905384,0.6797885,0.6972315,0.6707588,0.6903452,0.6954724,0.6806046,0.6762341,0.6882143,0.6770859,0.6781687,0.6836217,0.6929064,0.6785594,0.700864,0.7256292,0.7115619,0.7243237,0.7062734,0.7183875,0.6827256,0.6892432,0.6983007,0.6901587,0.7169288
0.6389396,0.6890802,0.6825541,0.6941151,0.7155638,0.704576,0.6995438,0.7168069,0.7267257,0.6903525,0.6853365,0.7180468,0.6995291,0.6938377,0.679889,0.6972772,0.6707848,0.6906757,0.6978016,0.6810839,0.677136,0.6903185,0.677181,0.6824563,0.6848277,0.6942779,0.6791202,0.7012147,0.7294989,0.7121597,0.7281457,0.7073243,0.7234146,0.6832365,0.6901985,0.6984677,0.6903251,0.7169288
0.6390884,0.6890802,0.6835257,0.6944237,0.7160564,0.7064751,0.7031931,0.7168069,0.7286232,0.6920584,0.6861868,0.7180468,0.699581,0.6940513,0.6800768,0.6972772,0.6732243,0.6919367,0.6978016,0.6813201,0.678263,0.690725,0.6772021,0.6842063,0.6849214,0.6966028,0.6797829,0.7036877,0.7334229,0.7121597,0.7281457,0.7138027,0.7234146,0.6838463,0.6935519,0.6988824,0.690799,0.7241712
0.6390884,0.6919612,0.6841637,0.6944237,0.7175222,0.7071373,0.7063748,0.7182151,0.7286232,0.6953705,0.6876071,0.7181585,0.7012808,0.6949194,0.6802801,0.6973541,0.6739529,0.6942402,0.6994515,0.6833457,0.6795654,0.6915232,0.6773031,0.6859483,0.6856738,0.6980058,0.6810505,0.7050487,0.7364927,0.7133103,0.7290585,0.7138027,0.7255484,0.6842852,0.698154,0.6991228,0.6909388,0.7241712
0.6394433,0.6919612,0.6848938,0.6956607,0.7180882,0.7071373,0.7075665,0.7186846,0.7289746,0.6956018,0.6876071,0.7220441,0.7047001,0.697106,0.680348,0.6997801,0.6739529,0.6944675,0.6995772,0.6833457,0.6812952,0.6924647,0.6780502,0.6866157,0.6859435,0.6998083,0.6816036,0.7050487,0.7396054,0.7133564,0.7294556,0.7160998,0.7274281,0.6844114,0.698154,0.7017164,0.6933399,0.7264717
0.6394892,0.6923489,0.6851,0.698391,0.7200206,0.7079154,0.7075665,0.7199526,0.7334196,0.6964506,0.6877699,0.7244107,0.7064517,0.6977589,0.6820918,0.7002872,0.6745479,0.6944675,0.7007272,0.6833528,0.6834031,0.6936617,0.6780502,0.6866226,0.6860394,0.702632,0.6817788,0.7076359,0.7408991,0.7206026,0.7312563,0.7164672,0.731407,0.6844601,0.6981983,0.7017164,0.6943244,0.7326336
0.6403878,0.6933352,0.6851,0.6988234,0.7208781,0.7094825,0.7079829,0.7205231,0.7361605,0.7002737,0.6877993,0.7246992,0.7070828,0.6980166,0.6853382,0.7039192,0.6746443,0.6974312,0.7020814,0.6836055,0.6852587,0.6998953,0.6781725,0.6871929,0.6865114,0.7048184,0.6822687,0.7094,0.743404,0.7261572,0.7312563,0.7206238,0.7316736,0.6854198,0.6988615,0.7058267,0.6955249,0.7326336
0.6403878,0.6955782,0.6852562,0.7015304,0.7225519,0.7154944,0.7090518,0.7205231,0.7361605,0.701254,0.6877993,0.7251226,0.7084919,0.6980166,0.6866845,0.7039192,0.6783477,0.6990256,0.7020814,0.6869449,0.6908073,0.7014741,0.6792238,0.6876734,0.6876747,0.7065064,0.6838755,0.7113496,0.7435169,0.7307889,0.7331366,0.7217732,0.7316736,0.6857376,0.6999275,0.7058267,0.6955249,0.7392299
0.6406346,0.696299,0.6861656,0.7032606,0.7253177,0.715625,0.7163419,0.721076,0.7381963,0.701345,0.6884797,0.7256637,0.7094362,0.6992971,0.6871547,0.7060965,0.6807623,0.6991373,0.7029878,0.6884556,0.6923008,0.7036914,0.6792238,0.6876988,0.6895175,0.7076942,0.6842884,0.7140567,0.7435169,0.73102,0.7357802,0.7222065,0.7331794,0.6857376,0.7005645,0.7066092,0.6955681,0.7416632
0.6410383,0.6990863,0.688049,0.7055226,0.7264264,0.7177037,0.7163419,0.721741,0.7381963,0.7033854,0.6885368,0.7257307,0.7107034,0.6994412,0.6882608,0.7070081,0.6807623,0.7000169,0.7037056,0.6902171,0.6923008,0.7050665,0.6793774,0.6878831,0.6906579,0.7076942,0.6848156,0.7149021,0.7449708,0.7311898,0.7373791,0.7241082,0.7339383,0.6867971,0.7056562,0.7089303,0.6962428,0.7449432
0.6412006,0.6994708,0.6883964,0.7055226,0.7343392,0.7204298,0.7174317,0.7237121,0.738845,0.7067274,0.6897796,0.726182,0.7107034,0.7002137,0.6882608,0.7070081,0.6820536,0.7000169,0.7090285,0.6916057,0.6932729,0.7050665,0.6793774,0.6903736,0.6914428,0.7114567,0.6854176,0.7169759,0.7468641,0.7418854,0.737824,0.7282915,0.7494526,0.6876465,0.7095645,0.709384,0.6975057,0.7449432
0.6412337,0.7014126,0.6883964,0.7057363,0.7343392,0.7204298,0.7207947,0.731263,0.7393482,0.7095728,0.6897796,0.726182,0.7107431,0.7010442,0.6935803,0.7087802,0.6827576,0.7014316,0.7090285,0.6929984,0.6933578,0.7051443,0.679624,0.6910837,0.6936308,0.7114683,0.6857331,0.717301,0.7483132,0.7478704,0.7382321,0.731236,0.7507773,0.6892032,0.7095645,0.7097544,0.7006215,0.7468138
0.6423165,0.701766,0.689332,0.7057363,0.7383667,0.7273393,0.7230602,0.7326926,0.7416622,0.7121064,0.6897866,0.7309693,0.711285,0.7018816,0.6935803,0.7093636,0.6844767,0.7014805,0.7109175,0.6943396,0.6947732,0.7059819,0.6810384,0.6910837,0.6939282,0.71175,0.6885978,0.7200661,0.7492683,0.7481391,0.7409149,0.7325463,0.7507773,0.6895248,0.7134396,0.7097544,0.7039259,0.7497476
0.6426176,0.701766,0.689596,0.7065909,0.7383667,0.7278787,0.7280369,0.733924,0.7449264,0.7121064,0.6901431,0.7333008,0.715378,0.703265,0.6953009,0.7096126,0.6844767,0.7052127,0.7109175,0.6943396,0.6947732,0.722207,0.6811401,0.6912308,0.6966707,0.7126936,0.6909402,0.721066,0.7521945,0.7487809,0.7442247,0.7325463,0.7525231,0.6895886,0.7134396,0.7100977,0.7066694,0.7582141
0.642649,0.704987,0.6899241,0.7087366,0.7474425,0.7278787,0.7287038,0.7344645,0.7449264,0.7142211,0.6901615,0.7333008,0.7178278,0.703265,0.6953009,0.7096126,0.6849411,0.7052127,0.7141874,0.6945798,0.6962726,0.7234629,0.681152,0.6936497,0.6983256,0.7134964,0.6909402,0.725402,0.7535063,0.7487809,0.7442247,0.7372825,0.7534546,0.6898843,0.715315,0.7103487,0.7095839,0.7622189
0.6426865,0.7084235,0.6899635,0.7100449,0.7521802,0.7302673,0.7289381,0.7428692,0.7547443,0.7151736,0.6901615,0.7441019,0.7245714,0.7034154,0.703083,0.7107953,0.6889175,0.7068581,0.716393,0.6976617,0.6962726,0.7262277,0.6819751,0.69551,0.6983474,0.7142616,0.6910667,0.7262545,0.7595885,0.750807,0.7444278,0.7372825,0.753647,0.6898843,0.7154212,0.7123311,0.7147911,0.7646667
0.6445736,0.7084235,0.6899635,0.7102673,0.7529205,0.73474,0.7324163,0.7458304,0.7699207,0.7154888,0.6905589,0.7441019,0.7245714,0.7034154,0.7034785,0.7128584,0.6895529,0.7109239,0.7178218,0.699856,0.6987897,0.7268469,0.6830387,0.6981891,0.7008019,0.7142616,0.6913118,0.7274723,0.7625644,0.7583973,0.7457965,0.7389608,0.7573397,0.6912983,0.7160151,0.7123311,0.716325,0.7648878
0.6445736,0.7095084,0.6931036,0.7103323,0.7555995,0.7368122,0.7324163,0.7458304,0.7870559,0.7154888,0.6905589,0.745664,0.7252581,0.7046431,0.7046372,0.7137438,0.6900607,0.7112852,0.7205734,0.699856,0.6987897,0.7271427,0.6847667,0.6994276,0.7011147,0.7166305,0.6923209,0.7274723,0.7631634,0.7645002,0.7516184,0.756264,0.7714333,0.6942925,0.7185001,0.7123627,0.716325,0.7781533
0.6450369,0.7118256,0.6959107,0.718295,0.7555995,0.7428021,0.7352963,0.7469438,0.7930102,0.7208586,0.6921704,0.745664,0.7262025,0.7059436,0.7046372,0.7194628,0.6900607,0.7118907,0.7228737,0.701754,0.7085144,0.7328413,0.687415,0.6994276,0.7011147,0.7166305,0.692471,0.7276057,0.7631634,0.7645002,0.7516184,0.7583766,0.7718585,0.6942925,0.7204058,0.7172813,0.7191514,0.7781533
0.6454331,0.7118256,0.7037013,0.7240755,0.7763581,0.7428021,0.7352963,0.7501588,0.8021499,0.7217717,0.6927438,0.7480004,0.7295314,0.7070661,0.7051503,0.719633,0.6907526,0.7118907,0.7249693,0.703919,0.7085144,0.7336944,0.6919572,0.7004954,0.7014312,0.7167859,0.6932624,0.7276057,0.7652434,0.7650441,0.7528399,0.774387,0.7718585,0.6975182,0.7204058,0.7172813,0.7199531,0.7830774
0.6454635,0.7185102,0.7087685,0.7263475,0.7796382,0.7464094,0.7377831,0.7511425,0.8054408,0.725334,0.6927631,0.7540296,0.7307327,0.7097243,0.7055855,0.7207181,0.6908061,0.7147602,0.7250873,0.703919,0.71023,0.7336944,0.6924624,0.7004954,0.7041219,0.7178324,0.6987506,0.7311786,0.7652434,0.766371,0.7541194,0.774387,0.7738965,0.6976705,0.7205011,0.7189076,0.720958,0.7830774
0.6454635,0.7185102,0.7093608,0.7264546,0.7937435,0.7556596,0.7410906,0.7511425,0.8054408,0.725334,0.6930757,0.7657177,0.7308138,0.7098711,0.7064701,0.7218019,0.6914146,0.7159581,0.7250873,0.7053076,0.71023,0.7345578,0.6924624,0.7025651,0.7041219,0.7192932,0.6990785,0.7325105,0.7949173,0.7688318,0.7541194,0.7801193,0.7836585,0.6988902,0.7210454,0.7189076,0.720958,0.7853395
0.6461476,0.7208433,0.7215025,0.7264546,0.8033356,0.7602441,0.7431264,0.7547708,0.8098584,0.7275437,0.6941528,0.7657177,0.745199,0.7129453,0.7064701,0.7265961,0.6917554,0.7169173,0.7292336,0.7091546,0.7119277,0.7361645,0.6970666,0.7031908,0.7041336,0.7196918,0.7002541,0.7326161,0.7949173,0.7715901,0.7578574,0.7831452,0.7939411,0.6989383,0.7216555,0.7190505,0.7243127,0.7935157
0.6467296,0.7235447,0.7216831,0.7315922,0.8072327,0.7622207,0.7439156,0.7553508,0.8154347,0.7275619,0.6984636,0.7670925,0.7519676,0.7189982,0.7066083,0.727862,0.6917554,0.7169173,0.7292336,0.7091546,0.712217,0.7373138,0.6970666,0.7031908,0.7043111,0.7205142,0.703786,0.7381097,0.8116795,0.7737597,0.7636192,0.7831452,0.8022945,0.7003794,0.7223614,0.7207079,0.7243127,0.7962119
0.6467833,0.7251477,0.7218581,0.7330818,0.813663,0.768106,0.7514539,0.7569501,0.832517,0.7340402,0.7002793,0.7682725,0.7549726,0.7225125,0.7066083,0.7380937,0.6919177,0.7180448,0.7332596,0.7104009,0.7128499,0.7373138,0.6980265,0.7039325,0.7056549,0.7215918,0.7077992,0.7406319,0.8116795,0.7761737,0.7742403,0.7873812,0.8022945,0.7006086,0.7239037,0.7230131,0.7261415,0.7962119
0.6468393,0.7287432,0.7266668,0.735727,0.8325552,0.7689313,0.7536898,0.7597036,0.8679171,0.7348921,0.7008123,0.7682725,0.7576887,0.7225689,0.7119361,0.7592266,0.6919177,0.720976,0.7345259,0.7128639,0.7149018,0.7377614,0.6980265,0.7039325,0.7066745,0.7277755,0.7089555,0.7406319,0.842179,0.7779914,0.7849512,0.8013406,0.8152507,0.7025385,0.7256281,0.7230131,0.7271346,0.7969043
0.6468393,0.7301132,0.7266668,0.735727,0.8404311,0.7715398,0.7576852,0.7597036,0.8868904,0.7349053,0.7008123,0.7829463,0.7720931,0.7231797,0.7119361,0.7677577,0.6938827,0.7214789,0.7413431,0.715037,0.7156014,0.7421839,0.6983372,0.7064329,0.7066745,0.7277755,0.7089555,0.742027,0.842179,0.7779914,0.7960921,0.8167567,0.8297026,0.7025385,0.7256281,0.7255794,0.729529,0.8022068
0.6468606,0.7307023,0.7273958,0.7399632,0.8451306,0.7715398,0.7576852,0.7682187,0.9074123,0.7364583,0.7014235,0.7876708,0.7720931,0.7245056,0.7126472,0.7704395,0.6994846,0.7302284,0.7441462,0.715679,0.7156014,0.7422026,0.6999106,0.7064329,0.7072002,0.7301859,0.7178764,0.7428668,0.8481586,0.7863075,0.8364424,0.8167567,0.8373045,0.703286,0.7260949,0.7273557,0.729529,0.8115731
0.6480241,0.7495169,0.7286063,0.7402735,0.8899203,0.7774259,0.7651585,0.7728899,0.9074123,0.7378296,0.7019159,0.7876708,0.7951489,0.7245056,0.7126472,0.7714676,0.7009281,0.7346331,0.7499776,0.7157999,0.7205478,0.7422026,0.7003651,0.7068207,0.707389,0.7311566,0.7188829,0.7459342,0.8637681,0.7863075,0.8436976,0.8228967,0.8373045,0.7063663,0.7284951,0.7275624,0.7302028,0.8415583
0.6482266,0.7656781,0.7286063,0.7479761,0.9215477,0.7941986,0.7760497,0.7728899,0.9202318,0.7394788,0.7019159,0.7892011,0.7972703,0.7263798,0.7126916,0.7714676,0.7009281,0.7413209,0.7500491,0.7184933,0.7205478,0.7442095,0.7009755,0.7070896,0.7115481,0.7311566,0.722107,0.7459342,0.8723629,0.7975201,0.8685235,0.8238037,0.8484113,0.709788,0.7311168,0.7291676,0.7380274,0.8497195
0.6483088,0.7656781,0.7287498,0.7479761,0.9215477,0.8019684,0.7925277,0.7743614,0.9338593,0.740876,0.702146,0.7943061,0.8013493,0.7263798,0.7169503,0.7879129,0.7050127,0.741969,0.7500491,0.7184933,0.7205796,0.7451257,0.7010516,0.7079381,0.7124838,0.7315477,0.722107,0.746518,0.8889896,0.7975201,0.8876922,0.8522269,0.8514864,0.7143551,0.7337532,0.7291676,0.7389264,0.882173
0.6485758,0.7662899,0.7333632,0.7647829,0.964401,0.8032183,0.792647,0.7813196,0.9526032,0.7460955,0.7028685,0.7950897,0.8095162,0.7354288,0.7169503,0.8028964,0.7124673,0.7522214,0.7639593,0.7187725,0.7205796,0.7451257,0.701465,0.7083027,0.7139803,0.7332895,0.7253631,0.746518,0.9179346,0.8027139,0.8895914,0.8522269,0.8626963,0.7143551,0.7365742,0.7316188,0.7408941,0.882173
0.6486516,0.7662899,0.7336095,0.7683573,1.0003552,0.8064685,0.792647,0.7847176,0.9526032,0.7462251,0.7041504,0.8228947,0.8203107,0.7375444,0.7235101,0.8126601,0.7136748,0.7616186,0.7642266,0.719235,0.7216918,0.7462844,0.7035995,0.7096536,0.7140173,0.7333674,0.7260126,0.7555385,0.9179346,0.8215471,0.907852,0.8566774,0.8755774,0.7159343,0.7368621,0.7322841,0.7426487,0.8931454
0.6486983,0.7718634,0.7347726,0.7710196,1.0443662,0.811625,0.7941625,0.7847396,0.9693477,0.7462251,0.7054852,0.8233894,0.8321714,0.7428802,0.7254169,0.8126601,0.717605,0.7649349,0.7926043,0.7195724,0.7216918,0.7481762,0.7044183,0.7104485,0.7140782,0.7333674,0.7260126,0.7570916,0.9614329,0.8331244,0.907852,0.8726394,0.8823152,0.7185724,0.7368621,0.7332743,0.7456144,0.8995386
0.6487277,0.7764224,0.7360244,0.779187,1.0563397,0.811625,0.8022748,0.7847396,1.0072095,0.7474061,0.7072783,0.8755292,0.8472326,0.7443422,0.7334248,0.8149673,0.7179247,0.7649349,0.805441,0.7211871,0.7226857,0.7551952,0.705935,0.7112324,0.7141425,0.7344991,0.7285563,0.7570916,0.9874257,0.8331244,0.9087096,0.8858903,0.9104322,0.7185724,0.7435347,0.7332743,0.748359,0.8995386
0.648756,0.7894499,0.738592,0.7798145,1.0563397,0.8290647,0.8108928,0.795516,1.0097136,0.7486046,0.7082089,0.8863176,0.8519886,0.7467921,0.735088,0.8410079,0.7199054,0.7738268,0.805441,0.7238458,0.7226857,0.7574377,0.7065819,0.7153779,0.7191557,0.7449772,0.7318401,0.7575323,1.0484131,0.848431,0.9087096,0.8981871,0.9292381,0.7245241,0.7533409,0.7380815,0.7518067,0.9344561
0.648756,0.7968234,0.7473922,0.7798145,1.0620382,0.8310185,0.8269027,0.795925,1.0097136,0.7592166,0.7082522,0.8863176,0.8661261,0.7477903,0.7417493,0.8410079,0.7199054,0.7752464,0.822625,0.7245941,0.7243181,0.759244,0.7080824,0.7153779,0.7193485,0.7486967,0.7336176,0.7583601,1.0484131,0.8547937,0.9417557,0.8981871,0.9325932,0.7246638,0.7595392,0.7390694,0.7626419,0.9622426
0.6495897,0.7971975,0.7708248,0.7811883,1.0677396,0.8561264,0.8269027,0.7962177,1.0627208,0.7711159,0.7101894,0.9109007,0.8800076,0.7486113,0.7426272,0.8745902,0.7216853,0.776833,0.822625,0.7246947,0.7255351,0.7755739,0.7080824,0.7166676,0.720809,0.7520286,0.7395816,0.7700492,1.1429395,0.8580226,0.9737336,0.9048206,0.9725457,0.7246638,0.7595392,0.7400133,0.7660096,0.9741178
0.6501367,0.8007864,0.7712321,0.7813521,1.0798682,0.8597173,0.8274434,0.7962177,1.0869821,0.8029777,0.7104808,0.9109007,0.9113881,0.7533751,0.7442291,0.9483377,0.7258885,0.7786632,0.8248136,0.7268216,0.7255351,0.7788653,0.7081184,0.7228073,0.7210386,0.756746,0.745846,0.7728339,1.1935967,0.8926145,0.9852758,0.9048206,0.9848339,0.7334667,0.771873,0.7421545,0.7660096,0.9741178
0.6503579,0.8302514,0.7712464,0.8001494,1.0902778,0.8683644,0.8414689,0.8089638,1.1179276,0.8053483,0.7111117,0.9266555,0.9113881,0.7586628,0.7459146,0.9548178,0.7260717,0.7801264,0.8345661,0.7321428,0.727511,0.7789738,0.7081184,0.7228073,0.7232538,0.757559,0.7471856,0.7789286,1.2007983,0.8947506,1.0021539,0.9210256,0.9848339,0.7334667,0.7891495,0.746239,0.7760191,1.0154513
0.6503579,0.842518,0.7743476,0.8001494,1.0931572,0.8683644,0.8660023,0.8171792,1.1313185,0.8053483,0.7120635,0.9266555,0.9487328,0.7597566,0.7510352,0.9804897,0.7375662,0.7801484,0.8345661,0.7358598,0.7292348,0.7789738,0.713736,0.7233884,0.726679,0.767232,0.7498175,0.7864603,1.2008125,0.9211261,1.0021539,0.9210256,0.987778,0.7356848,0.7891495,0.7499225,0.7772053,1.033807
0.6504522,0.8476934,0.7743476,0.804208,1.0978664,0.8827474,0.8898334,0.834205,1.1313185,0.8097899,0.7153379,0.9746428,0.9824168,0.7644704,0.7510352,1.003906,0.7463955,0.7965955,0.8574775,0.744789,0.7298915,0.8037456,0.7159605,0.7233884,0.7273327,0.7794277,0.753929,0.7864608,1.2213002,0.9624643,1.0069655,0.9648619,1.0076303,0.7422804,0.8036144,0.7499225,0.7802489,1.0353878
0.651352,0.8542948,0.774761,0.8249743,1.1114793,0.885215,0.896612,0.8604676,1.134128,0.8105904,0.7153379,0.9746428,1.0431628,0.7644704,0.7597475,1.0203675,0.7463955,0.7965955,0.8885248,0.7467974,0.7298915,0.8037456,0.7170734,0.7234606,0.7299486,0.7840984,0.7539943,0.7864608,1.2345883,0.9813162,1.0151638,1.0139167,1.0390124,0.7429663,0.8036144,0.7501536,0.7879965,1.0980137
0.6513633,0.8651364,0.7955418,0.8308795,1.1154314,0.8974752,0.896612,0.9217868,1.1449207,0.8105904,0.7183256,1.0039485,1.0539655,0.7670121,0.7608311,1.0203675,0.7468374,0.802397,0.9429141,0.7482685,0.7322228,0.811674,0.7182384,0.7284595,0.73591,0.7918501,0.7611577,0.802273,1.2384553,1.0042025,1.0374824,1.0425925,1.086613,0.7449218,0.8248473,0.7501536,0.79154,1.1354897
0.6514486,0.8758349,0.8423749,0.8308795,1.1322698,0.8974752,0.9119412,0.9217868,1.1710451,0.8219716,0.7189431,1.0060641,1.0578963,0.7735098,0.7631166,1.0681958,0.747438,0.8067925,0.9658926,0.7482685,0.7352763,0.8177713,0.7182384,0.7361846,0.7386338,0.7918501,0.8090885,0.8034605,1.2751254,1.0058317,1.0617314,1.0536083,1.1321029,0.7504695,0.858173,0.7557468,0.7997078,1.1484947
0.6514486,0.9072271,0.8423749,0.8646155,1.1694833,0.9364267,0.9119412,0.9296754,1.2015172,0.8311977,0.7189431,1.0198705,1.0983241,0.7742893,0.7668879,1.0958054,0.7488342,0.8189436,0.9747754,0.7500952,0.7368138,0.8199046,0.7231364,0.7408243,0.7389592,0.7942699,0.8090885,0.8034605,1.2908152,1.0058317,1.0762387,1.0536083,1.1425631,0.7688544,0.8745273,0.7576995,0.7997078,1.1535165
0.6515698,0.9814895,0.8652788,0.8752856,1.1842543,0.9539193,0.9154414,0.9938581,1.2015172,0.8330561,0.7196176,1.0406785,1.1102688,0.7798698,0.7668879,1.0958054,0.7488342,0.831358,0.976266,0.7514126,0.7378314,0.8228673,0.7250443,0.753443,0.7419325,0.8001495,0.8268107,0.8117185,1.3414992,1.0206724,1.0762387,1.0779861,1.1425631,0.7688544,0.9087424,0.8044196,0.8589826,1.1649354
